entrez_id,symbol
53615,MBD3
9699,RIMS2
79755,ZNF750
317772,HIST2H2AB
9080,CLDN9
307,ANXA4
7299,TYR
284338,PRR19
100132800,LOC100132800
28316,CDH20
5053,PAH
55075,UACA
284358,MAMSTR
79183,TTPAL
105373280,LOC105373280
8508,NIPSNAP1
58530,LY6G6D
51805,COQ3
85289,KRTAP4-5
2250,FGF5
7132,TNFRSF1A
63895,PIEZO2
57154,SMURF1
105375108,LOC105375108
158800,RHOXF1
54503,ZDHHC13
343406,OR10R2
26101,DKFZP564M1462
10587,TXNRD2
400451,FAM174B
9968,MED12
1195,CLK1
340120,ANKRD34B
576,ADGRB2
23082,PPRC1
256824,LOC256824
400745,SH2D5
3274,HRH2
80071,CCDC15
2671,GFER
51669,SARAF
167227,DCP2
105378242,LOC105378242
390594,KBTBD13
112936,VPS26B
401993,OR2T5
131076,CCDC58
51050,PI15
132789,GNPDA2
23534,TNPO3
401236,STMND1
64783,RBM15
83931,STK40
105369271,LOC105369271
494514,TYMSOS
4750,NEK1
728118,NUTM2A
10856,RUVBL2
440,ASNS
105377639,LOC105377639
100652758,LOC100652758
7432,VIP
29068,ZBTB44
6829,SUPT5H
56851,EMC7
284654,RSPO1
255061,TAC4
117248,GALNT15
4162,MCAM
55208,DCUN1D2
25798,BRI3
2535,FZD2
8641,PCDHGB4
85438,CABS1
146705,ENTHD2
91544,UBXN11
101927763,LOC101927763
126068,ZNF441
283899,INO80E
6241,RRM2
5638,PRRG1
105374638,LOC105374638
27258,LSM3
3995,FADS3
102724642,LOC102724642
80776,B9D2
130814,PQLC3
10117,ENAM
51366,UBR5
133015,PACRGL
725,C4BPB
57472,CNOT6
84247,LDOC1L
29956,CERS2
23231,SEL1L3
90353,CTU1
151636,DTX3L
100131170,LOC100131170
26686,OR4E2
3423,IDS
80204,FBXO11
10451,VAV3
9529,BAG5
2804,GOLGB1
79585,CORO7
8926,SNURF
51199,NIN
2071,ERCC3
8153,RND2
5502,PPP1R1A
27122,DKK3
142680,SLC34A3
4883,NPR3
54905,CYP2W1
219477,OR8J1
26519,TIMM10
11005,SPINK5
147645,VSIG10L
102288414,C11orf98
8338,HIST2H2AC
1613,DAPK3
30844,EHD4
7581,ZNF33A
84516,DCTN5
126789,PUSL1
56984,PSMG2
221710,SMIM13
4311,MME
245802,MS4A6E
10417,SPON2
3692,EIF6
140886,PABPC5
1025,CDK9
340990,OTOG
100130274,CCDC166
84952,CGNL1
338323,NLRP14
114990,VASN
6390,SDHB
91074,ANKRD30A
54769,DIRAS2
647219,ASCL5
3104,ZBTB48
79901,CYBRD1
1477,CSTF1
51499,TRIAP1
645843,TMEM14E
858,CAV2
57621,ZBTB2
7850,IL1R2
7009,TMBIM6
5199,CFP
56245,C21orf62
3556,IL1RAP
403274,OR5H15
9678,PHF14
2937,GSS
79734,KCTD17
286,ANK1
7278,TUBA3C
90480,GADD45GIP1
388630,TRABD2B
6659,SOX4
64446,DNAI2
55657,ZNF692
100529240,ZNF816-ZNF321P
101060604,LOC101060604
5016,OVGP1
11138,TBC1D8
8487,GEMIN2
1746,DLX2
58509,CACTIN
51768,TM7SF3
84649,DGAT2
7111,TMOD1
55897,MESP1
54466,SPIN2A
440957,SMIM4
114879,OSBPL5
26064,RAI14
10566,AKAP3
147744,TMEM190
9947,MAGEC1
1174,AP1S1
84077,C3orf20
23061,TBC1D9B
6523,SLC5A1
90199,WFDC8
100131000,LOC100131000
143098,MPP7
80034,CSRNP3
9375,TM9SF2
2634,GBP2
8756,ADAM7
1007,CDH9
51029,DESI2
101928481,LOC101928481
285641,SLC36A3
64746,ACBD3
105375975,LOC105375975
414062,CCL3L3
5332,PLCB4
100132476,KRTAP4-7
26952,SMR3A
4713,NDUFB7
79867,TCTN2
105371932,LOC105371932
419,ART3
100505877,UBE2E2-AS1
339344,MYPOP
22925,PLA2R1
29915,HCFC2
6792,CDKL5
55806,HR
4141,MARS
55187,VPS13D
343066,AADACL4
115584,SLC5A11
10263,CDK2AP2
79295,OR5H6
105373392,LOC105373392
8620,NPFF
102723566,LOC102723566
91523,PCED1B
84798,C19orf48
124404,SEPT12
140850,DEFB127
27237,ARHGEF16
10699,CORIN
1012,CDH13
80755,AARSD1
203054,ADCK5
51070,NOSIP
100129940,LOC100129940
1307,COL16A1
51329,ARL6IP4
285957,LOC285957
688,KLF5
57451,TENM2
92999,ZBTB47
84210,ANKRD20A1
554223,LOC554223
23194,FBXL7
113026,PLCD3
90332,EXOC3L2
83607,AMMECR1L
140628,GATA5
503582,ARGFX
3386,ICAM4
95681,CEP41
80183,KIAA0226L
9508,ADAMTS3
2783,GNB2
116,ADCYAP1
51162,EGFL7
105378775,LOC105378775
64895,PAPOLG
256364,EML3
5465,PPARA
55503,TRPV6
27101,CACYBP
4862,NPAS2
54884,RETSAT
2195,FAT1
8110,DPF3
8317,CDC7
1576,CYP3A4
43849,KLK12
101928042,LOC101928042
7544,ZFY
153527,ZMAT2
6941,TCF19
56963,RGMA
10396,ATP8A1
3671,ISLR
129450,TYW5
9777,TM9SF4
2028,ENPEP
388324,INCA1
89891,WDR34
441239,LOC441239
253982,ASPHD1
3083,HGFAC
10229,COQ7
1440,CSF3
51478,HSD17B7
837,CASP4
57584,ARHGAP21
50859,SPOCK3
643155,SMIM15
374286,CDRT1
83740,H2AFB3
124989,EFCAB13
5162,PDHB
11284,PNKP
3535,IGL
2916,GRM6
5599,MAPK8
79697,C14orf169
9038,TAAR5
249,ALPL
127068,OR2T34
64409,WBSCR17
55636,CHD7
4995,OR3A2
55017,C14orf119
170591,S100Z
11117,EMILIN1
2328,FMO3
399909,PCNXL3
445582,POTEE
8450,CUL4B
1725,DHPS
58472,SQRDL
51747,LUC7L3
55002,TMCO3
353497,POLN
101927572,LOC101927572
30062,RAX
7074,TIAM1
57096,RPGRIP1
26043,UBXN7
10529,NEBL
3804,KIR2DL3
399979,SNX19
53826,FXYD6
9926,LPGAT1
93432,MGAM2
23643,LY96
534,ATP6V1G2
29765,TMOD4
6502,SKP2
23036,ZNF292
105376526,LOC105376526
5883,RAD9A
55905,RNF114
3216,HOXB6
219858,OR8B12
80013,FAM188A
105373102,LOC105373102
9338,TCEAL1
51611,DPH5
29886,SNX8
11172,INSL6
105372483,LOC105372483
8735,MYH13
970,CD70
57733,GBA3
92241,RCSD1
23476,BRD4
387266,KRTAP5-3
64106,NPFFR1
55333,SYNJ2BP
151278,CCDC140
4692,NDN
10814,CPLX2
3049,HBQ1
79846,CFAP69
129868,TRIM43
398,ARHGDIG
22888,UBOX5
7390,UROS
144568,A2ML1
55769,ZNF83
4104,MAGEA5
55166,CENPQ
25802,LMOD1
11250,GPR45
79258,MMEL1
337968,KRTAP6-3
375307,CATIP
89822,KCNK17
6199,RPS6KB2
63970,TP53AIP1
221955,DAGLB
283238,SLC22A24
54578,UGT1A6
10678,B3GNT2
3937,LCP2
10059,DNM1L
1286,COL4A4
51308,REEP2
100529241,HSPE1-MOB4
121364,OR10A7
375759,C9orf50
667,DST
84189,SLITRK6
23173,METAP1
6635,SNRPE
6016,RIT1
149951,COMMD7
101929479,LOC101929479
80146,UXS1
9487,PIGL
163049,ZNF791
95,ACY1
51141,INSIG2
390066,OR52D1
153657,TTC23L
8111,GPR68
64858,DCLRE1B
5444,PON1
55466,DNAJA4
171024,SYNPO2
4825,NKX6-1
54863,TOR4A
81622,UNC93B1
100820829,MYZAP
10947,AP3M2
1555,CYP2B6
59342,SCPEP1
100652833,LOC100652833
23037,PDZD2
126731,CCSAP
144717,FAM109A
6904,TBCD
56942,CMC2
4253,CTAGE5
25873,RPL36
9911,TMCC2
728026,LOC728026
84910,TMEM87B
344387,CDKL4
5713,PSMD7
27349,MCAT
4086,SMAD1
54108,CHRAC1
219688,LOC219688
286826,LIN9
1419,CRYGB
51441,YTHDF2
105379054,LOC105379054
374868,ATP9B
800,CALD1
57563,KLHL8
50838,TAS2R13
389763,SPATA31D1
23306,NEMP1
53373,TPCN1
83719,YPEL3
100996643,LOC100996643
5141,PDE4A
126298,IRGQ
149465,CFAP57
9620,CELSR1
2895,GRID2
79676,OGFOD2
9001,HAP1
105370098,LOC105370098
7220,TRPC1
345275,HSD17B13
553128,KIR2DL5B
5577,PRKAR2B
64388,GREM2
55615,PRR5
65990,FAM173A
282616,IFNL2
4974,OMG
54996,MARC2
11080,DNAJB4
2307,FOXS1
79088,ZNF426
51726,DNAJB11
6557,SLC12A1
100130051,LOC100130051
7053,TGM3
221785,ZSCAN25
135458,HUS1B
114821,ZBED9
100130520,LOC100130520
26022,TMEM98
150353,DNAJB7
3783,KCNN4
9889,ZBED4
388436,LOC388436
90141,EFCAB11
5862,RAB2A
55884,WSB2
647310,TEX22
3195,TLX1
815,CAMK2A
9317,PTER
2576,GAGE4
100131034,LOC100131034
128371,OR6K6
949,SCARB1
57696,DDX55
7941,PLA2G7
83852,SETDB2
105369176,LOC105369176
5274,SERPINI1
55296,TBC1D19
100132418,LOC100132418
4671,NAIP
26291,FGF21
10777,ARPP21
3028,HSD17B10
254240,BPIFC
79809,TTC21B
361,AQP4
339302,CPLX4
105373157,LOC105373157
7353,UFD1L
28989,NTMT1
134429,STARD4
6750,SST
55748,CNDP2
344805,TMPRSS7
55129,ANO10
8704,B4GALT2
81888,HYI
444882,IGFL4
100289058,LOC100289058
148423,C1orf52
8562,DENR
1837,DTNA
85359,DGCR6L
222537,HS3ST5
283820,NOMO2
4535,ND1
54557,SGTB
27179,IL36A
10641,NPRL2
3916,LAMP1
53938,PPIL3
285605,DTWD2
10038,PARP2
132321,C4orf33
51287,COA4
392390,OR1L6
390212,GPR152
646,BNC1
57393,TMEM27
84152,PPP1R1B
388569,ZNF324B
6614,SIGLEC1
83549,UCK1
5995,RGR
132112,RTP1
102725015,LOC102725015
219970,GLYATL2
80125,CCDC33
390648,OR4F6
58,ACTA1
51104,ABHD17B
200162,SPAG17
8074,FGF23
91750,LIN52
140691,TRIM69
5423,POLB
64218,SEMA4A
8930,MBD4
27043,PELP1
4804,NGFR
54826,GIN1
10926,DBF4
2137,EXTL3
222234,FAM185A
345557,PLCXD3
29122,PRSS50
6883,TAF12
56905,C15orf39
63027,SLC22A23
55278,QRSL1
25852,ARMC8
3613,IMPA2
342538,NACA2
26986,PABPC1
9735,KNTC1
26297,SERGEF
4747,NEFL
91614,DEPDC7
84873,ADGRG7
257194,NEGR1
283953,TMEM114
6311,ATXN2
4313,MMP2
353139,LCE2A
105376335,LOC105376335
5692,PSMB4
4049,LTA
105372911,LOC105372911
10171,RCL1
1398,CRK
5506,PPP1R3A
100101629,GAGE8
112703,FAM71E1
779,CACNA1S
57542,KLHL42
50801,KCNK4
101927245,LOC101927245
100506718,LOC100506718
30010,NXPH1
23285,KIAA1107
7771,ZNF112
90423,ATP6V1E2
6128,RPL6
26740,OR1J2
134549,SHROOM1
80258,EFHC2
26121,PRPF31
151473,SLC16A14
341799,OR6S1
100128824,LOC100128824
54925,ZSCAN32
153769,SH3RF2
55578,SUPT20H
11059,WWP1
2286,FKBP2
121340,SP7
8392,OR3A3
1667,DEFA1
54995,OXSM
146456,TMED6
84570,COL25A1
7016,TESK1
57054,DAZ3
114784,CSMD2
10487,CAP1
3746,KCNC1
60509,AGBL5
55754,TMEM30A
9868,TOMM70A
348793,WDR53
23585,TMEM50A
83998,REG4
6444,SGCD
55863,TMEM126B
105373801,LOC105373801
3174,HNF4G
79955,PDZD7
167127,UGT3A2
912,CD1D
127731,VWA5B1
643246,MAP1LC3B2
23418,CRB1
105369155,LOC105369155
26873,OPLAH
4634,MYL3
53632,PRKAG3
26270,FBXO6
84520,C14orf142
79788,ZNF665
9113,LATS1
100533997,MAGEA10-MAGEA5
153918,ZC2HC1B
7332,UBE2L3
338662,OR8D4
28952,CCDC22
284371,ZNF841
6713,SQLE
55727,BTBD7
55108,BSDC1
133491,C5orf47
203547,VMA21
100130433,LOC100130433
8541,PPFIA3
1800,DPEP1
7165,TPD52L2
57187,THOC2
117584,RFFL
137492,VPS37A
158833,AWAT1
54520,CCDC93
283129,C11orf85
254778,C8orf46
27158,NDOR1
150465,TTL
10620,ARID3B
3895,KTN1
53917,RAB24
10001,MED6
51250,C6orf203
8654,PDE5A
100996724,LOC100996724
390191,OR5B12
84131,CEP78
119679,OR52J3
9429,ABCG2
2688,GH1
51702,PADI3
37,ACADVL
51083,GAL
64800,EFCAB6
387357,THEMIS
118472,ZNF511
27022,FOXD3
4783,NFIL3
54805,CNNM2
2116,ETV2
140890,SREK1
1045,CDX2
473,RERE
59284,CACNG7
50511,SYCP3
85019,TMEM241
7465,WEE1
29101,SSU72
56884,FSTL5
89765,RSPH1
25831,HECTD1
10317,B3GALT5
653659,TMEM183B
8674,VAMP4
1949,EFNB3
105376917,LOC105376917
6274,S100A3
5671,PSG3
27291,R3HCC1L
10150,MBNL2
1361,CPB2
51399,TRAPPC4
349075,ZNF713
105372271,LOC105372271
758,MPPED1
57505,AARS2
84264,HAGHL
118788,PIK3AP1
29989,OBP2B
23248,RPRD2
7750,ZMYM2
221458,KIF6
83661,MS4A8
117145,THEM4
151050,KANSL1L
3440,IFNA2
220869,CBWD5
80237,ELL3
9562,MINPP1
2837,UTS2R
79618,HMBOX1
105377805,LOC105377805
64949,MRPS26
91862,MARVELD3
153129,SLC38A9
5535,PPP3R2
317701,VN1R2
4916,NTRK3
54938,SARS2
2249,FGF4
1646,AKR1C2
200726,LOC200726
105378241,LOC105378241
400830,DEFB132
84549,MAK16
105377638,LOC105377638
57017,COQ9
388591,RNF207
10450,PPIE
3725,JUN
9847,C2CD5
1058,CENPA
23564,DDAH2
84985,FAM83A
135295,SRSF12
6423,SFRP2
91107,TRIM47
100526783,C15orf38-AP3S2
116842,LEAP2
5804,PTPRZ2
105373780,LOC105373780
79934,ADCK4
1510,CTSE
102724205,LOC102724205
286144,TRIQK
891,CCNB1
57654,UVSSA
92162,TMEM88
55749,CCAR1
23397,NCAPH
136288,C7orf57
11338,U2AF2
4613,MYCN
105376714,LOC105376714
26233,FBXL6
9711,KIAA0226
100130863,ZNF840P
94241,TP53INP1
79767,ELMO3
9092,SART1
319,APOF
22809,ATF5
7311,UBA52
6692,SPINT1
55690,PACS1
5049,PAFAH1B2
343990,KIAA1211L
117195,MRGPRX3
11171,STRAP
653489,RGPD3
80131,LRRC8E
8504,PEX3
132851,SPATA4
85301,COL27A1
105377771,LOC105377771
7128,TNFAIP3
63891,RNF123
105375104,LOC105375104
283159,OR8D1
4477,MSMB
54499,TMCO1
26097,CHTOP
10599,SLCO1B1
3858,KRT10
105372704,LOC105372704
80201,HKDC1
9980,DOPEY2
1207,CLNS1A
390154,OR5T3
23094,SIPA1L3
6556,SLC11A1
83851,SYT16
120224,TMEM45B
5937,RBMS1
116372,LYPD1
285668,C5orf64
80067,DCAF17
654377,CHES1L1
105373156,LOC105373156
9392,TGFBRAP1
51665,ASB1
57787,MARK4
51062,ATL1
339965,CCDC158
23530,NNT
64779,MTHFSD
83943,IMMP2L
5365,PLXNB3
26985,AP3M1
81543,LRRC3
10868,USP20
105371346,LOC105371346
7444,VRK2
255057,C19orf26
4174,MCM5
55220,KLHDC8A
343099,CCDC18
25794,FSCN2
10280,SIGMAR1
2531,KDSR
8653,DDX3Y
1912,PHC2
105379547,LOC105379547
283911,LOC283911
6253,RTN2
5634,PRPS2
10732,TCFL5
4007,PRICKLE3
81490,PTDSS2
10113,PREB
1340,COX6B1
51362,CDC40
721,C4B
57484,RNF150
84243,ZDHHC18
127540,HMGB4
29952,DPP7
56108,PCDHGA7
26682,OR4F4
3419,IDH3A
9541,CIR1
2800,GOLGA1
4880,NPPC
51195,RAPGEFL1
54918,CMTM6
8165,AKAP1
105376141,LOC105376141
5498,PPOX
55520,ELAC1
27134,TJP3
219473,OR8K3
26515,TIMM10B
404217,CTXN1
192111,PGAM5
102723899,LOC102723899
79009,DDX50
391191,OR2AK2
55677,IWS1
139422,MAGEB10
1609,DGKQ
105378220,LOC105378220
400793,C1orf226
132612,ADAD1
138046,RALYL
56996,SLC12A9
90634,N4BP2L1
54329,GPR85
25943,C20orf194
150274,HSCB
3688,ITGB1
9810,RNF40
2524,FUT2
128864,C20orf144
8702,B4GALT4
146850,PIK3R6
84964,ALKBH6
105370288,LOC105370288
497190,CLEC18B
415116,PIM3
6386,SDCBP
5783,PTPN13
105373759,LOC105373759
203427,SLC25A43
79897,RPP21
9238,TBRG4
1473,CST5
390436,OR4K17
155051,CRYGN
57617,VPS18
84376,HOOK3
23360,FNBP4
7862,BRPF1
5195,PEX14
11317,RBPJL
3552,IL1A
80349,WDR61
26212,OR2B6
9674,KIAA0040
2949,GSTM5
79730,NSUN7
9071,CLDN10
112611,RWDD2A
100271846,ERVV-2
7274,TTPA
153241,CEP120
6671,SP4
55669,MFN1
150590,C2orf15
5028,P2RY1
56997,ADCK3
79158,GNPTAB
8483,CILP
1758,DMP1
58505,OSTC
51780,KDM3B
101928208,LOC101928208
645100,LOC645100
146547,PRSS36
7107,GPR137B
57129,MRPL47
4440,MSI1
54478,FAM64A
85358,SHANK3
10562,OLFM4
3837,KPNB1
105379829,LOC105379829
100128160,LOC100128160
23676,SMPX
567,B2M
84073,MYCBPAP
29798,C2orf27A
23057,NMNAT2
6535,SLC6A8
101930085,LOC101930085
256815,C10orf67
5916,RARG
25928,SOSTDC1
105373489,LOC105373489
3249,HPN
5058,PAK1
9371,KIF3B
2646,GCKR
1003,CDH5
51025,PAM16
23509,POFUT1
139067,SPANXN3
256227,STEAP1B
105369246,LOC105369246
5328,PLAU
55366,LGR4
63948,DMRTB1
386680,KRTAP10-5
4725,NDUFS5
10847,SRCAP
2058,EPRS
9811,CTIF
1038,CDR1
9204,ZMYM6
22921,MSRB2
7423,VEGFB
6804,STX1A
55802,DCP1A
4137,MAPT
55199,FAM86C1
10570,DPYSL4
3845,KRAS
168090,C6orf118
102725205,LOC102725205
1891,ECH1
85413,SLC22A16
128710,SLX4IP
4589,MUC7
27233,SULT1C4
10092,ARPC5
51341,ZBTB7A
1641,DCX
154881,KCTD7
57463,AMIGO1
415117,STX19
161003,STOML3
7692,ZNF133
221400,TDRD6
6049,RNF6
3398,ID2
80179,MYO19
643847,PGA4
140576,S100A16
2779,GNAT1
402117,VWC2L
112,ADCY6
51174,TUBD1
9935,MAFB
8128,ST8SIA2
27334,P2RY10
339500,ZNF678
27097,TAF5L
4858,NOVA2
54880,BCOR
26494,OR8G1
10980,COPS6
2207,FCER1G
78988,MRPL57
8313,AXIN2
1588,CYP19A1
30819,KCNIP2
286238,LOC286238
7556,ZNF10
101927435,LOC101927435
138009,DCAF4L2
56975,FAM20C
205147,AMER3
4286,MITF
25906,ANAPC15
10392,NOD1
101060179,LOC101060179
100130657,LOC100130657
9789,SPCS2
6613,SUMO2
5746,PTH2R
142940,TRUB1
79876,UBA5
10225,CD96
1452,CSNK1A1
51474,LIMA1
833,CARS
57596,BEGAIN
23339,VPS39
84307,ZNF397
387129,NPSR1
645840,TXNRD3NB
5174,PDZK1
11280,SCN11A
440044,SLC22A20
80312,TET1
26191,PTPN22
9653,HS2ST1
2912,GRM2
79709,COLGALT1
9034,CCRL2
127064,OR2T12
7253,TSHR
91937,TIMD4
5610,EIF2AK2
64421,DCLRE1C
55632,G2E3
100289561,LOC100289561
5007,OSBP
81788,NUAK2
728375,LOC728375
115426,UHRF2
11113,CIT
23361,ZNF629
80124,VCPIP1
8462,KLF11
58484,NLRC4
105379356,LOC105379356
84624,FNDC1
7086,TKT
23499,MACF1
221061,FAM171A1
10541,ANP32B
3800,KIF5C
53838,C11orf24
9922,IQSEC1
1149,CIDEA
100505841,LOC100505841
257397,TAB3
29761,USP25
6498,SKIL
283537,SLC46A3
55917,CTTNBP2NL
8846,ALKBH1
3228,HOXC12
219870,OR10G9
51119,SBDS
9350,CER1
64766,S100PBP
8731,RNMT
51004,COQ6
102725191,LOC102725191
401190,RGS7BP
9605,VPS9D1
105375950,LOC105375950
105369209,LOC105369209
5307,PITX1
64118,DUS1L
55329,MNS1
4688,NCF2
3061,HCRTR1
105371907,LOC105371907
9183,ZW10
394,ARHGAP5
22900,CARD8
7386,UQCRFS1
92086,GGTLC1
9675,TTI1
6783,SULT1E1
55781,RIOK2
344838,PAQR9
4116,MAGOH
11262,SP140
253639,ZNF620
1870,E2F2
85376,RIMBP3
100506562,LOC100506562
6195,RPS6KA1
63982,ANO3
283234,CCDC88B
4552,MTRR
114987,WDR31
3949,LDLR
130752,MDH1B
27042,DIEXF
10071,MUC12
1282,COL4A1
51304,ZDHHC3
101929796,LOC101929796
259173,ALS2CL
23788,MTCH2
54825,CDHR2
23169,SLC35D1
6647,SOD1
100861412,FSBP
3361,HTR5A
7275,TUB
169981,SPIN3
100288336,LOC100288336
252884,ZNF396
8864,PER2
91,ACVR1B
390078,OR52E6
105369358,LOC105369358
5440,POLR2K
27076,LYPD3
4837,NNMT
54859,ELP6
219431,OR4S2
81618,ITM2C
10959,TMED2
2170,FABP3
130013,ACMSD
148137,PROSER3
8292,COLQ
59338,PLEKHA1
100037417,DDTL
105378162,LOC105378162
105371437,LOC105371437
23033,DOPEY1
7535,ZAP70
83446,CCDC70
6916,TBXAS1
56938,ARNTL2
441381,LRRC24
144110,TMEM86A
4249,MGAT5
115708,TRMT61A
25885,POLR1A
10371,SEMA3A
3646,EIF3E
6742,SSBP1
26579,MYEOV
9752,PCDHA9
391475,DYTN
404281,YY2
128822,CST9
105370849,LOC105370849
442590,SPDYE5
91647,ATPAF2
6328,SCN3A
23015,GOLGA8A
387680,FAM21A
283383,ADGRD1
5725,PTBP1
27345,KCNMB4
135154,SDHAF4
10204,NUTF2
202559,KHDRBS2
374864,CCDC178
163782,KANK4
57575,PCDH10
50834,TAS2R1
93107,KCNG4
84334,APOPT1
23318,ZCCHC11
7804,LRP8
83715,ESPN
5137,PDE1C
101060022,LOC101060022
6882,TAF11
440023,KRTAP5-6
26154,ABCA12
56904,SH3GLB2
140688,NOL4L
2891,GRIA2
79672,FN3KRP
9013,TAF1C
224,ALDH3A2
1759,DNM1
7216,TRO
65003,MRPL11
256472,TMEM151A
5589,PRKCSH
55611,OTUB1
171169,SPACA4
65986,ZBTB10
11092,C9orf9
2319,FLOT2
203447,NRK
100287294,LOC100287294
8425,LTBP4
337974,KRTAP19-7
7049,TGFBR3
123606,NIPA1
26018,LRIG1
3779,KCNMB1
9901,SRGAP3
1112,FOXN3
163479,FNDC7
6477,SIAH1
105376501,LOC105376501
283516,LOC283516
3207,HOXA11
219833,C11orf45
342132,ZNF774
131034,CPNE4
9313,MMP20
2588,GALNS
51586,MED15
388125,C2CD4B
79369,B3GNT4
105379199,LOC105379199
121642,ALKBH2
112869,CCDC101
8710,SERPINB7
945,CD33
57708,MIER1
84467,FBN3
105378580,LOC105378580
23451,SF3B1
90589,ZNF625
105377021,LOC105377021
105369188,LOC105369188
64081,PBLD
55308,DDX19A
116729,PPP1R27
266811,NPSA
81448,OR6K2
729059,C1orf234
3024,HIST1H1A
168620,BHLHA15
140876,FAM65C
9146,HGS
373,TRIM23
201501,ZBTB7C
389320,TEX43
22879,MON1B
7365,UGT2B10
28985,MCTS1
6746,SSR2
55744,COA1
5119,CHMP1A
57703,CWC22
8574,AKR7A2
1833,EPYC
158866,ZDHHC15
266675,BEST4
353138,LEP7
10653,SPINT2
3912,LAMB1
60675,PROK2
80709,AKNA
1261,CNGA3
51283,BFAR
23767,FLRT3
642,BLMH
57405,SPC25
84164,ASCC2
388581,FAM132A
23148,NACAD
145447,ABHD12B
6610,SMPD2
6007,RHD
105373983,LOC105373983
3340,NDST1
219982,OR5A1
100288315,LOC100288315
9462,RASAL2
8843,HCAR3
70,ACTC1
51116,MRPS2
284108,LOC284108
112399,EGLN3
8086,AAAS
91746,YTHDC1
414149,ACBD7
145264,SERPINA12
441932,OR2W5
4800,NFYA
54838,WBP1L
1327,COX4I1
10922,FASTK
2149,F2R
29799,YPEL1
131578,LRRC15
2069,EREG
23012,STK38L
7498,XDH
84144,SYDE2
4228,MER5
55274,PHF10
10350,ABCA9
3609,ILF3
84229,DRC7
101930075,LOC101930075
140803,TRPM6
1982,EIF4G2
653073,GOLGA8J
105370828,LOC105370828
342035,GLDN
84885,ZDHHC12
6307,MSMO1
143501,C11orf40
5688,PSMA7
123872,DNAAF1
27324,TOX3
4061,LY6E
102724708,LOC102724708
778,CACNA1F
1394,CRHR1
340335,LOC340335
259285,TAS2R39
100129408,LOC100129408
57538,ALPK3
50813,COPS7A
152573,SHISA3
105369637,LOC105369637
23281,MTUS2
7783,ZP2
221491,C6orf1
83694,RPS6KL1
117178,SSX2IP
80270,HSD3B7
26133,TRPC4AP
9595,CYTIP
2870,GRK6
23284,ADGRL3
79651,RHBDF2
100996318,LOC100996318
203,AK1
147040,KCTD11
222967,RSPH10B
5552,SRGN
2647,BLOC1S1
100507747,LOC100507747
285498,RNF212
541465,CT45A6
8404,SPARCL1
93974,ATPIF1
651746,ANKRD33B
400863,LINC00649
23180,RFTN1
57050,UTP3
4361,MRE11A
376940,ZC3H6
10483,SEC23B
3758,KCNJ1
101929605,LOC101929605
23597,ACOT9
200576,PIKFYVE
284098,PIGW
3476,IGBP1
6440,SFTPC
65251,ZNF649
56478,EIF4ENIF1
221188,ADGRG5
5837,PYGM
55859,BEX1
170393,C10orf91
402055,SRRD
100130933,SMIM6
3170,FOXA2
2567,GABRG3
128346,C1orf162
924,CD7
57687,VAT1L
84446,BRSK1
105378559,LOC105378559
23430,TPSD1
7916,PRRC2A
256148,OR4S1
151835,CPNE9
56311,ANKRD7
440738,MAP1LC3C
4646,MYO6
26266,SLC13A4
10752,CHL1
3003,GZMK
94274,PPP1R14A
101929469,LOC101929469
79784,MYH14
9125,RQCD1
131408,FAM131A
7328,UBE2H
28964,GIT1
284383,OR2Z1
137797,LYPD2
55723,ASF1B
5082,PDCL
102725126,LOC102725126
122509,IFI27L1
148398,SAMD11
8537,BCAS1
1812,DRD1
94107,TMEM203
100506504,LOC100506504
338442,HCAR2
105376780,LOC105376780
7161,TP73
63924,CIDEC
100132257,LOC100132257
54532,USP53
100131654,LOC100131654
27154,BRPF3
10616,RBCK1
3891,KRT85
10013,HDAC6
348938,NIPAL4
100996720,LOC100996720
400916,CHCHD10
23127,COLGALT2
388336,SHISA6
90249,UNC5A
5970,RELA
440435,GPR179
134391,GPR151
9425,CDYL
2700,GJA3
102724371,LOC102724371
201780,SLC10A4
8822,FGF17
33,ACADL
57820,CCNB1IP1
51095,TRNT1
401265,KLHL31
100133145,LOC100133145
416,ARSF
441911,OR10J3
22852,ANKRD26
115817,DHRS1
27018,NGFRAP1
4779,NFE2L1
54801,HAUS6
203859,ANO5
157574,FBXO16
50507,NOX4
389432,SAMD5
2215,FCGR3B
7477,WNT7B
91137,SLC25A46
29097,CNIH4
4207,MEF2BNB-MEF2B
55253,TYW1
87769,GGACT
115650,TNFRSF13C
25827,FBXL2
10313,RTN3
3588,IL10RB
79345,OR51B2
1945,EFNA4
257169,C9orf43
6286,S100P
57332,CBX8
154064,RAET1L
387638,C10orf113
54665,RSBN1
27303,RBMS3
280658,SSX7
80821,DDHD1
105370945,LOC105370945
10146,G3BP1
1373,CPS1
105372267,LOC105372267
754,PTTG1IP
84276,NICN1
199834,LCE4A
29985,SLC39A3
7746,ZSCAN9
83657,DYNLRB2
105376746,LOC105376746
117157,SH2D1B
6119,RPA3
56141,PCDHA7
3452,IFNA21
80233,FAAP100
130271,PLEKHH2
2833,CXCR3
79630,C1orf54
182,JAG1
374655,ZNF710
7174,TPP2
105369433,LOC105369433
145376,PPP1R36
5531,PPP4C
64342,HS1BP3
55553,SOX6
124739,USP43
100526767,RNF103-CHMP3
26548,ITGB1BP2
11034,DSTN
2261,FGFR3
