chembl_id,name
CHEMBL1200947,METIPRANOLOL HYDROCHLORIDE
CHEMBL1200948,TRIMIPRAMINE MALEATE
CHEMBL1200949,BETAZOLE HYDROCHLORIDE
CHEMBL1200950,CLIDINIUM BROMIDE
CHEMBL1200951,FLUPHENAZINE ENANTHATE
CHEMBL1200952,METHAMPHETAMINE HYDROCHLORIDE
CHEMBL1200953,HYDROCORTISONE PROBUTATE
CHEMBL1200955,MYCOPHENOLATE MOFETIL HYDROCHLORIDE
CHEMBL1200959,METHDILAZINE
CHEMBL1200961,BROMPHENIRAMINE MALEATE
CHEMBL1200962,CEFEPIME HYDROCHLORIDE
CHEMBL1200963,BIMATOPROST
CHEMBL1200964,AMITRIPTYLINE HYDROCHLORIDE
CHEMBL1200965,BACAMPICILLIN HYDROCHLORIDE
CHEMBL1200967,BROMODIPHENHYDRAMINE HYDROCHLORIDE
CHEMBL1200968,HYDROCORTISONE SODIUM PHOSPHATE
CHEMBL1200969,DUTASTERIDE
CHEMBL1200970,ETHOPROPAZINE HYDROCHLORIDE
CHEMBL1200971,CEPHALOGLYCIN
CHEMBL1200972,CHLOPHEDIANOL HYDROCHLORIDE
CHEMBL1200973,ESTRADIOL CYPIONATE
CHEMBL1200974,CARBINOXAMINE MALEATE
CHEMBL1200975,CLOCORTOLONE PIVALATE
CHEMBL1200976,IDARUBICIN HYDROCHLORIDE
CHEMBL1200977,MILRINONE LACTATE
CHEMBL1200979,DEXPANTHENOL
CHEMBL1200980,ESTROPIPATE
CHEMBL1200981,EPIRUBICIN HYDROCHLORIDE
CHEMBL1200982,BUTABARBITAL SODIUM
CHEMBL1200983,GALLIUM NITRATE
CHEMBL1200984,AMLODIPINE MALEATE
CHEMBL1200985,CEFTIBUTEN DIHYDRATE
CHEMBL1200986,HALOPERIDOL DECANOATE
CHEMBL1200987,EPROSARTAN MESYLATE
CHEMBL1200988,METHANTHELINE BROMIDE
CHEMBL1200989,ALCLOMETASONE DIPROPIONATE
CHEMBL1200991,CARBENICILLIN INDANYL SODIUM
CHEMBL1200993,GALLAMINE TRIETHIODIDE
CHEMBL1200994,GALLIUM CITRATE GA 67
CHEMBL1201000,NITROFURANTOIN SODIUM
CHEMBL1201001,MECHLORETHAMINE HYDROCHLORIDE
CHEMBL1201002,CARTEOLOL HYDROCHLORIDE
CHEMBL1201003,ELETRIPTAN HYDROBROMIDE
CHEMBL1201005,CEFONICID SODIUM
CHEMBL1201006,PYRILAMINE MALEATE
CHEMBL1201010,FLUDROCORTISONE ACETATE
CHEMBL1201011,QUINAPRIL HYDROCHLORIDE
CHEMBL1201012,FLURANDRENOLIDE
CHEMBL1201013,OLSALAZINE SODIUM
CHEMBL1201014,PREDNISOLONE SODIUM PHOSPHATE
CHEMBL1201015,ALUMINUM ACETATE
CHEMBL1201016,CEFPODOXIME PROXETIL
CHEMBL1201018,CEFACLOR
CHEMBL1201019,CEFTIZOXIME SODIUM
CHEMBL1201020,DISOPYRAMIDE PHOSPHATE
CHEMBL1201022,PHENAZOPYRIDINE HYDROCHLORIDE
CHEMBL1201023,ORPHENADRINE HYDROCHLORIDE
CHEMBL1201027,GLYCOPYRRONIUM BROMIDE
CHEMBL1201032,RIZATRIPTAN BENZOATE
CHEMBL1201033,IPODATE SODIUM
CHEMBL1201035,BIPERIDEN HYDROCHLORIDE
CHEMBL1201037,EFLORNITHINE HYDROCHLORIDE
CHEMBL1201038,ACRISORCIN
CHEMBL1201039,BENZTHIAZIDE
CHEMBL1201041,AZLOCILLIN SODIUM
CHEMBL1201042,ETIDRONATE DISODIUM
CHEMBL1201043,CEPHAPIRIN SODIUM
CHEMBL1201044,DAPIPRAZOLE HYDROCHLORIDE
CHEMBL1201045,ACETRIZOATE SODIUM
CHEMBL1201046,CEFORANIDE
CHEMBL1201047,ANILERIDINE HYDROCHLORIDE
CHEMBL1201048,DROMOSTANOLONE PROPIONATE
CHEMBL1201049,ECONAZOLE NITRATE
CHEMBL1201050,PEMIROLAST POTASSIUM
CHEMBL1201051,CIMETIDINE HYDROCHLORIDE
CHEMBL1201052,MESORIDAZINE BESYLATE
CHEMBL1201054,SELENOMETHIONINE SE 75
CHEMBL1201056,SULFACYTINE
CHEMBL1201057,CILASTATIN SODIUM
CHEMBL1201058,POTASSIUM ACETATE
CHEMBL1201059,PROGUANIL HYDROCHLORIDE
CHEMBL1201060,LOXAPINE HYDROCHLORIDE
CHEMBL1201061,LEVALBUTEROL HYDROCHLORIDE
CHEMBL1201063,PROPAFENONE HYDROCHLORIDE
CHEMBL1201064,FLUOROMETHOLONE ACETATE
CHEMBL1201065,THIAMYLAL SODIUM
CHEMBL1201066,VENLAFAXINE HYDROCHLORIDE
CHEMBL1201067,BIPERIDEN LACTATE
CHEMBL1201068,PROPIOMAZINE HYDROCHLORIDE
CHEMBL1201071,TETRACYCLINE PHOSPHATE COMPLEX
CHEMBL1201073,SUCCIMER
CHEMBL1201075,IOXILAN
CHEMBL1201078,INDIUM IN 111 CHLORIDE
CHEMBL1201080,TRIMETHOPRIM HYDROCHLORIDE
CHEMBL1201081,METHYLPREDNISOLONE SODIUM SUCCINATE
CHEMBL1201082,FLUOXETINE HYDROCHLORIDE
CHEMBL1201083,SODIUM IODIDE I 123
CHEMBL1201084,SODIUM IODIDE I 131
CHEMBL1201087,CABERGOLINE
CHEMBL1201089,DIPHENHYDRAMINE CITRATE
CHEMBL1201092,RIVASTIGMINE TARTRATE
CHEMBL1201093,METHYL AMINOLEVULINATE HYDROCHLORIDE
CHEMBL1201094,COBALTOUS CHLORIDE CO 60
CHEMBL1201095,CHLORMERODRIN HG 197
CHEMBL1201096,KRYPTON KR 81M
CHEMBL1201098,CEFOTETAN DISODIUM
CHEMBL1201101,TESTOSTERONE CYPIONATE
CHEMBL1201102,TRIFLUPROMAZINE HYDROCHLORIDE
CHEMBL1201103,METHOXAMINE HYDROCHLORIDE
CHEMBL1201104,METHENAMINE HIPPURATE
CHEMBL1201108,CONIVAPTAN HYDROCHLORIDE
CHEMBL1201109,DESONIDE
CHEMBL1201110,VALACYCLOVIR HYDROCHLORIDE
CHEMBL1201112,NELARABINE
CHEMBL1201115,ESMOLOL HYDROCHLORIDE
CHEMBL1201116,HETACILLIN
CHEMBL1201117,METHOCARBAMOL
CHEMBL1201118,CEFMETAZOLE SODIUM
CHEMBL1201119,LIOTHYRONINE SODIUM
CHEMBL1201120,REMIFENTANIL HYDROCHLORIDE
CHEMBL1201121,HETACILLIN POTASSIUM
CHEMBL1201124,KETOROLAC TROMETHAMINE
CHEMBL1201125,IOTHALAMATE MEGLUMINE
CHEMBL1201127,DARUNAVIR ETHANOLATE
CHEMBL1201129,DECITABINE
CHEMBL1201131,PIPERONYL BUTOXIDE
CHEMBL1201132,NALBUPHINE HYDROCHLORIDE
CHEMBL1201134,LUBIPROSTONE
CHEMBL1201136,TITANIUM DIOXIDE
CHEMBL1201138,LEUCOVORIN CALCIUM
CHEMBL1201139,MEGESTROL ACETATE
CHEMBL1201141,IBUPROFEN LYSINE
CHEMBL1201142,RASAGILINE MESYLATE
CHEMBL1201146,NORETHINDRONE ACETATE
CHEMBL1201147,OCTOCRYLENE
CHEMBL1201148,MEPREDNISONE
CHEMBL1201149,NALTREXONE HYDROCHLORIDE
CHEMBL1201150,SUMATRIPTAN SUCCINATE
CHEMBL1201151,MESTRANOL
CHEMBL1201152,NALMEFENE HYDROCHLORIDE
CHEMBL1201153,ISOETHARINE MESYLATE
CHEMBL1201154,PROCHLORPERAZINE EDISYLATE
CHEMBL1201155,LOXAPINE SUCCINATE
CHEMBL1201156,NORTRIPTYLINE HYDROCHLORIDE
CHEMBL1201159,FENTANYL HYDROCHLORIDE
CHEMBL1201161,MAFENIDE ACETATE
CHEMBL1201162,DORZOLAMIDE HYDROCHLORIDE
CHEMBL1201163,SUFENTANIL CITRATE
CHEMBL1201165,QUINESTROL
CHEMBL1201167,CARVEDILOL PHOSPHATE
CHEMBL1201168,ISOCARBOXAZID
CHEMBL1201170,LITHIUM CITRATE ANHYDROUS
CHEMBL1201171,PRAMOXINE HYDROCHLORIDE
CHEMBL1201172,IODAMIDE MEGLUMINE
CHEMBL1201173,MEDRYSONE
CHEMBL1201174,SITAGLIPTIN PHOSPHATE
CHEMBL1201177,LEVOBUNOLOL HYDROCHLORIDE
CHEMBL1201178,LISDEXAMFETAMINE DIMESYLATE
CHEMBL1201179,LAPATINIB DITOSYLATE
CHEMBL1201180,DICLOFENAC EPOLAMINE
CHEMBL1201182,TEMSIROLIMUS
CHEMBL1201184,LANREOTIDE ACETATE
CHEMBL1201185,LANREOTIDE
CHEMBL1201186,BISMUTH SUBCITRATE POTASSIUM
CHEMBL1201189,AMMONIA N 13
CHEMBL1201190,LEVOCETIRIZINE DIHYDROCHLORIDE
CHEMBL1201191,LEVOCETIRIZINE
CHEMBL1201192,ARMODAFINIL
CHEMBL1201193,LEVOBUPIVACAINE
CHEMBL1201195,CEFMETAZOLE
CHEMBL1201196,SERTACONAZOLE
CHEMBL1201197,ALATROFLOXACIN
CHEMBL1201198,PEMIROLAST
CHEMBL1201199,LEUPROLIDE
CHEMBL1201201,METHAMPHETAMINE
CHEMBL1201202,FONDAPARINUX
CHEMBL1201203,BENZTROPINE
CHEMBL1201204,CEFPIRAMIDE
CHEMBL1201206,PIPECURONIUM
CHEMBL1201207,BETAMETHASONE PHOSPHORIC ACID
CHEMBL1201208,PHENMETRAZINE
CHEMBL1201210,PROPIOMAZINE
CHEMBL1201212,MIDODRINE
CHEMBL1201213,ISOETHARINE
CHEMBL1201216,DAPIPRAZOLE
CHEMBL1201217,DYCLONINE
CHEMBL1201218,CEFAMANDOLE NAFATE FREE BASE
CHEMBL1201219,VECURONIUM
CHEMBL1201220,DIATRIZOIC ACID
CHEMBL1201222,LISDEXAMFETAMINE
CHEMBL1201224,CEFMENOXIME
CHEMBL1201227,CYCRIMINE
CHEMBL1201229,DEMECARIUM
CHEMBL1201231,PREDNISOLONE PHOSPHORIC ACID
CHEMBL1201232,ISOPROPAMIDE
CHEMBL1201233,METHYLDOPATE
CHEMBL1201234,MEPHENTERMINE
CHEMBL1201235,METHYLHOMATROPINE
CHEMBL1201236,CARBIDOPA ANHYDROUS
CHEMBL1201237,LEVOBUNOLOL
CHEMBL1201239,IODAMIDE
CHEMBL1201242,INDECAINIDE
CHEMBL1201243,IPODATE
CHEMBL1201244,ROCURONIUM
CHEMBL1201245,BROMODIPHENHYDRAMINE
CHEMBL1201247,GOSERELIN
CHEMBL1201248,CISATRACURIUM
CHEMBL1201250,BENZQUINAMIDE
CHEMBL1201251,ARBUTAMINE
CHEMBL1201255,HISTRELIN
CHEMBL1201256,TRIMETHOBENZAMIDE
CHEMBL1201260,BETHANIDINE
CHEMBL1201261,TYROPANOIC ACID
CHEMBL1201262,DIPIVEFRIN
CHEMBL1201263,HYDROCORTAMATE
CHEMBL1201264,METHANTHELINE
CHEMBL1201265,METHYLPREDNISOLONE HEMISUCCINATE
CHEMBL1201266,LODOXAMIDE
CHEMBL1201269,CHLORPHENTERMINE
CHEMBL1201270,METHENAMINE
CHEMBL1201271,BUCLIZINE
CHEMBL1201273,PROTOKYLOL
CHEMBL1201274,LEVOBETAXOLOL
CHEMBL1201275,ISOSULFAN BLUE INNER SALT
CHEMBL1201281,CHLORAMPHENICOL SUCCINIC ACID
CHEMBL1201284,CINACALCET
CHEMBL1201286,OXYPHENONIUM
CHEMBL1201287,DEXBROMPHENIRAMINE
CHEMBL1201288,DANTROLENE
CHEMBL1201289,CLINDAMYCIN PALMITATE
CHEMBL1201291,IOXAGLIC ACID
CHEMBL1201293,ACAMPROSATE
CHEMBL1201294,DIPHENOXYLATE
CHEMBL1201295,BITOLTEROL
CHEMBL1201300,IOTHALAMIC ACID
CHEMBL1201301,MANGAFODIPIR
CHEMBL1201302,DEXAMETHASONE PHOSPHORIC ACID
CHEMBL1201303,PYRVINIUM
CHEMBL1201304,INDOCYANINE GREEN ACID FORM
CHEMBL1201308,IOFETAMINE
CHEMBL1201309,NAFARELIN
CHEMBL1201313,CHLOPHEDIANOL
CHEMBL1201314,VALGANCICLOVIR
CHEMBL1201317,TRICLOFOS
CHEMBL1201319,METARAMINOL
CHEMBL1201320,ESOMEPRAZOLE
CHEMBL1201321,DIFENOXIN
CHEMBL1201322,THONZONIUM
CHEMBL1201323,BETAZOLE
CHEMBL1201325,HEXOCYCLIUM
CHEMBL1201327,ACETRIZOIC ACID
CHEMBL1201328,CARPHENAZINE
CHEMBL1201329,TRIMETHAPHAN
CHEMBL1201334,TRIPTORELIN
CHEMBL1201335,GLYCOPYRRONIUM
CHEMBL1201336,FOSPHENYTOIN
CHEMBL1201338,CYCLOPENTOLATE
CHEMBL1201340,DIPHEMANIL
CHEMBL1201341,ECHOTHIOPHATE
CHEMBL1201342,METHIXENE
CHEMBL1201345,TETRADECYL SULFURIC ACID
CHEMBL1201346,BALSALAZIDE
CHEMBL1201347,ANILERIDINE
CHEMBL1201348,MENADIOL DIPHOSPHORIC ACID
CHEMBL1201349,HEXAFLUORENIUM
CHEMBL1201352,RAPACURONIUM
CHEMBL1201353,DEXCHLORPHENIRAMINE
CHEMBL1201354,TRIDIHEXETHYL
CHEMBL1201355,CERULETIDE
CHEMBL1201356,METHYLERGONOVINE
CHEMBL1201574,ONABOTULINUMTOXINA
CHEMBL1201565,EPOETIN ALFA
CHEMBL1201568,PEGFILGRASTIM
CHEMBL1201538,INSULIN LISPRO
CHEMBL1201550,DENILEUKIN DIFTITOX
CHEMBL1201558,INTERFERON ALFA-2B
CHEMBL1201488,SECRETIN SYNTHETIC HUMAN
CHEMBL1201549,TERIPARATIDE ACETATE
CHEMBL1201572,ETANERCEPT
CHEMBL1201637,LIPASE (PANCRELIPASE)
CHEMBL1201609,CORTICOTROPIN ZINC HYDROXIDE
CHEMBL1201556,BECAPLERMIN
CHEMBL1201648,AMYLASE (PANCRELIPASE)
CHEMBL1201620,SOMATREM
CHEMBL1201497,INSULIN GLARGINE
CHEMBL1201627,INSULIN SUSP ISOPHANE SEMISYNTHETIC PURIFIED HUMAN
CHEMBL1201569,RIMABOTULINUMTOXINB
CHEMBL1201594,RASBURICASE
CHEMBL1201633,ALGLUCERASE
CHEMBL1201591,CORTICORELIN OVINE TRIFLUTATE
CHEMBL1201610,CORTICOTROPIN
CHEMBL1201564,INTERFERON GAMMA-1B
CHEMBL1201632,IMIGLUCERASE
CHEMBL1201514,PEGADEMASE BOVINE
CHEMBL1201595,LARONIDASE
CHEMBL1201554,ANTITHROMBIN ALFA
CHEMBL1201504,FIBRINOGEN I 125
CHEMBL1201451,ALBUMIN HUMAN
CHEMBL1201452,"ALBUMIN, IODINATED I 125 SERUM"
CHEMBL1201453,"ALBUMIN, IODINATED I 131 SERUM"
CHEMBL1201528,VASOPRESSIN TANNATE
CHEMBL1201450,"ALBUMIN, CHROMATED CR 51 SERUM"
CHEMBL1201668,NESIRITIDE
CHEMBL1201522,TECHNETIUM TC 99M ALBUMIN AGGREGATED
CHEMBL1201458,ETHIODIZED OIL
CHEMBL1201421,PEGAPTANIB SODIUM
CHEMBL1201439,BASILIXIMAB
CHEMBL1201525,TECHNETIUM TC-99M POLYPHOSPHATE KIT
CHEMBL1201489,SERACTIDE ACETATE
CHEMBL1201516,PENTOSAN POLYSULFATE SODIUM
CHEMBL1201457,CELLULOSE SODIUM PHOSPHATE
CHEMBL1201593,ALTEPLASE
CHEMBL1201446,BENTOQUATAM
CHEMBL1201567,FILGRASTIM
CHEMBL1201666,LEPIRUDIN
CHEMBL1201545,INSULIN SUSP ISOPHANE BEEF
CHEMBL1201531,VERATRUM VIRIDE ROOT
CHEMBL1201496,INSULIN ASPART
CHEMBL1201447,CALFACTANT
CHEMBL1201536,NICOTINE POLACRILEX
CHEMBL1201664,INSULIN ASPART PROTAMINE RECOMBINANT
CHEMBL1201611,INSULIN LISPRO PROTAMINE RECOMBINANT
CHEMBL1201527,TECHNETIUM TC 99M RED BLOOD CELLS
CHEMBL1201480,POLYTETRAFLUOROETHYLENE
CHEMBL1201629,INSULIN PURIFIED BEEF
CHEMBL1201529,TECHNETIUM TC 99M SULFUR COLLOID
CHEMBL1201476,ENOXAPARIN SODIUM
CHEMBL1201645,INTRINSIC FACTOR
CHEMBL1201438,ALDESLEUKIN
CHEMBL1201444,CRYPTENAMINE ACETATES
CHEMBL1201448,ARDEPARIN SODIUM
CHEMBL1201454,ALSEROXYLON
CHEMBL1201461,DEXTROMETHORPHAN POLISTIREX
CHEMBL1201463,CODEINE POLISTIREX
CHEMBL1201470,HYDROCODONE POLISTIREX
CHEMBL1201477,POLYESTRADIOL PHOSPHATE
CHEMBL1201486,QUINIDINE POLYGALACTURONATE
CHEMBL1201501,DIMYRISTOYL LECITHIN
CHEMBL1201513,HEPARIN CALCIUM
CHEMBL1201515,PEGVISOMANT
CHEMBL1201535,PHENYLPROPANOLAMINE POLISTIREX
CHEMBL1201537,TROLAMINE POLYPEPTIDE OLEATE CONDENSATE
CHEMBL1201539,INSULIN PORK
CHEMBL1201571,ALEFACEPT
CHEMBL1201575,EFALIZUMAB
CHEMBL1201580,ADALIMUMAB
CHEMBL1201583,BEVACIZUMAB
CHEMBL1201586,PALIVIZUMAB
CHEMBL1201589,OMALIZUMAB
CHEMBL1201599,HUMAN IMMUNOGLOBULIN G
CHEMBL1201604,TOSITUMOMAB
CHEMBL1201607,NATALIZUMAB
CHEMBL1201625,CHOLESTYRAMINE
CHEMBL1201519,VITAMIN K
CHEMBL1201472,ICODEXTRIN
CHEMBL1201566,DARBEPOETIN ALFA
CHEMBL1201616,SECRETIN SYNTHETIC PORCINE
CHEMBL1201492,SEVELAMER HYDROCHLORIDE
CHEMBL1201495,SUTILAINS
CHEMBL1201469,GRAMICIDIN
CHEMBL1201579,CAPROMAB PENDETIDE
CHEMBL1201517,PERFLUOROPOLYMETHYLISOPROPYL ETHER
CHEMBL1201490,SERMORELIN ACETATE
CHEMBL1201520,UROFOLLITROPIN
CHEMBL1201464,CHORIOGONADOTROPIN ALFA
CHEMBL1201485,SOYBEAN OIL
CHEMBL1201413,TECHNETIUM TC 99M DEPREOTIDE
CHEMBL1201526,TECHNETIUM TC 99M (PYRO- AND TRIMETA-) PHOSPHATES
CHEMBL1201657,HEPARIN SODIUM
CHEMBL1201441,COLISTIMETHATE SODIUM
CHEMBL1201411,TECHNETIUM TC 99M FERPENTETATE
CHEMBL1201420,UROKINASE
CHEMBL1201512,FOMIVIRSEN SODIUM
CHEMBL1201479,POLYETHYLENE GLYCOL 3350
CHEMBL1201562,INTERFERON BETA-1A
CHEMBL1201505,"FIBRINOLYSIN, HUMAN"
CHEMBL1201506,GEMTUZUMAB OZOGAMICIN
CHEMBL1201662,DESIRUDIN
CHEMBL1201494,SODIUM FERRIC GLUCONATE COMPLEX
CHEMBL1201414,TINZAPARIN SODIUM
CHEMBL1201419,LUTROPIN ALFA
CHEMBL1201631,INSULIN HUMAN
CHEMBL1201650,THYROGLOBULIN
CHEMBL1201471,HYDROXYPROPYL CELLULOSE
CHEMBL1201459,DESOXYRIBONUCLEASE
CHEMBL1201532,THYROTROPIN
CHEMBL1201659,CHLORPHENIRAMINE POLISTIREX
CHEMBL1201718,HYALURONIDASE (HUMAN RECOMBINANT)
CHEMBL1201624,BERACTANT
CHEMBL1201573,OPRELVEKIN
CHEMBL1201560,PEGINTERFERON ALFA-2A
CHEMBL1201502,FERUMOXIDES
CHEMBL1201466,"ESTROGENS, CONJUGATED SYNTHETIC A"
CHEMBL1201622,PORACTANT ALFA
CHEMBL1201619,APROTININ
CHEMBL1201484,SODIUM POLYSTYRENE SULFONATE
CHEMBL1201563,INTERFERON BETA-1B
CHEMBL1201465,CHYMOTRYPSIN
CHEMBL1201636,HYALURONIDASE
CHEMBL1201474,COLESTIPOL HYDROCHLORIDE
CHEMBL1201651,PROTAMINE SULFATE
CHEMBL1201652,PROTEIN HYDROLYSATE
CHEMBL1201658,ALKAVERVIR
CHEMBL1201660,SAFFLOWER OIL
CHEMBL1201670,SARGRAMOSTIM
CHEMBL1201431,DORNASE ALFA
CHEMBL1201468,"ESTROGENS, ESTERIFIED"
CHEMBL1201473,COLESEVELAM HYDROCHLORIDE
CHEMBL1201460,DALTEPARIN SODIUM
CHEMBL1201584,ABCIXIMAB
CHEMBL1201570,ANAKINRA
CHEMBL1201576,RITUXIMAB
CHEMBL1201577,CETUXIMAB
CHEMBL1201585,TRASTUZUMAB
CHEMBL1201587,ALEMTUZUMAB
CHEMBL1201603,CRYPTENAMINE TANNATES
CHEMBL1201605,DACLIZUMAB
CHEMBL1201608,MUROMONAB-CD3
CHEMBL1201613,INSULIN GLULISINE
CHEMBL1201621,SOMATROPIN
CHEMBL1201626,CHYMOPAPAIN
CHEMBL1201630,INSULIN PURIFIED PORK
CHEMBL1201467,"SYNTHETIC CONJUGATED ESTROGENS, B"
CHEMBL1201481,PORFIMER SODIUM
CHEMBL1201482,PROTEASE (PANCRELIPASE)
CHEMBL1201483,PSEUDOEPHEDRINE POLISTIREX
CHEMBL1201487,SACROSIDASE
CHEMBL1201493,SIMETHICONE-CELLULOSE
CHEMBL1201498,AMINO ACIDS
CHEMBL1201503,FERUMOXSIL
CHEMBL1201507,GLATIRAMER ACETATE
CHEMBL1201524,TECHNETIUM (99MTC) APCITIDE
CHEMBL1201533,THYROTROPIN ALFA
CHEMBL1201534,DANAPAROID SODIUM
CHEMBL1201540,INSULIN SUSP ISOPHANE RECOMBINANT HUMAN
CHEMBL1201548,TYLOXAPOL
CHEMBL1201557,INTERFERON ALFACON-1
CHEMBL1201561,PEGINTERFERON ALFA-2B
CHEMBL1201581,INFLIXIMAB
CHEMBL1201644,INSULIN ZINC SUSP RECOMBINANT HUMAN
CHEMBL1201646,INULIN
CHEMBL1201647,"SUGAR, INVERT"
CHEMBL1201649,"ESTROGENS, CONJUGATED"
CHEMBL1201719,"PETROLATUM, WHITE"
CHEMBL1201509,"GONADOTROPIN, CHORIONIC"
CHEMBL1201721,IODINE POVACRYLEX
CHEMBL1201717,MECASERMIN RINFABATE
CHEMBL1201723,SINECATECHINS
CHEMBL1201688,FOMIVIRSEN
CHEMBL1201716,MECASERMIN
CHEMBL1201697,LH (MENOTROPINS)
CHEMBL1201692,FOLLITROPIN ALFA
CHEMBL1201724,POVIDONE-IODINE
CHEMBL1201726,UNDECOYLIUM CHLORIDE IODINE COMPLEX
CHEMBL1201728,DESVENLAFAXINE SUCCINATE
CHEMBL1201729,DRONEDARONE HYDROCHLORIDE
CHEMBL1201731,NEBIVOLOL HYDROCHLORIDE
CHEMBL1201733,PAZOPANIB HYDROCHLORIDE
CHEMBL1201734,BENDAMUSTINE HYDROCHLORIDE
CHEMBL1201735,BUPROPION HYDROBROMIDE
CHEMBL1201740,NILOTINIB HYDROCHLORIDE MONOHYDRATE
CHEMBL1201743,SAXAGLIPTIN HYDROCHLORIDE
CHEMBL1201745,CHOLINE FENOFIBRATE
CHEMBL1201746,PRALATREXATE
CHEMBL1201747,ALCAFTADINE
CHEMBL1201748,CABAZITAXEL
CHEMBL1201749,DIFLUPREDNATE
CHEMBL1201752,IXABEPILONE
CHEMBL1201753,PITAVASTATIN
CHEMBL1201754,RUFINAMIDE
CHEMBL1201758,BEPOTASTINE
CHEMBL1201759,BEPOTASTINE BESYLATE
CHEMBL1201760,BESIFLOXACIN
CHEMBL1201761,BESIFLOXACIN HYDROCHLORIDE
CHEMBL1201764,FESOTERODINE
CHEMBL1201765,FESOTERODINE FUMARATE
CHEMBL1201766,FOSPROPOFOL
CHEMBL1201770,METHYLNALTREXONE BROMIDE
CHEMBL1201772,PRASUGREL
CHEMBL1201773,PRASUGREL HYDROCHLORIDE
CHEMBL1201774,SAPROPTERIN
CHEMBL1201775,SAPROPTERIN DIHYDROCHLORIDE
CHEMBL1201776,TAPENTADOL
CHEMBL1201777,TAPENTADOL HYDROCHLORIDE
CHEMBL1201780,CARGLUMIC ACID
CHEMBL1201782,FOSAPREPITANT DIMEGLUMINE
CHEMBL1201784,HEXAMINOLEVULINATE
CHEMBL1201785,HEXAMINOLEVULINATE HYDROCHLORIDE
CHEMBL1201786,LAPYRIUM
CHEMBL1201787,LAPYRIUM CHLORIDE
CHEMBL1201794,RIBOFLAVIN 5'-PHOSPHATE
CHEMBL1201821,PALIFERMIN
CHEMBL1201822,GALSULFASE
CHEMBL1201823,ABATACEPT
CHEMBL1201824,ALGLUCOSIDASE ALFA
CHEMBL1201825,RANIBIZUMAB
CHEMBL1201826,IDURSULFASE
CHEMBL1201827,PANITUMUMAB
CHEMBL1201828,ECULIZUMAB
CHEMBL1201830,RILONACEPT
CHEMBL1201831,CERTOLIZUMAB PEGOL
CHEMBL1201832,ROMIPLOSTIM
CHEMBL1201833,GOLIMUMAB
CHEMBL1201834,CANAKINUMAB
CHEMBL1201835,USTEKINUMAB
CHEMBL1201836,OFATUMUMAB
CHEMBL1201837,ECALLANTIDE
CHEMBL1201863,DEXLANSOPRAZOLE
CHEMBL1201864,DIENOGEST
CHEMBL1201865,VELAGLUCERASE ALFA
CHEMBL1201867,FERUMOXYTOL
CHEMBL1201891,DEFLAZACORT
CHEMBL1204165,DILEVALOL HYDROCHLORIDE
CHEMBL1204187,GEPIRONE HYDROCHLORIDE
CHEMBL1206690,PARECOXIB
CHEMBL1208155,ELAGOLIX
CHEMBL1208422,ROSE BENGAL FREE ACID
CHEMBL1208642,THIOSULFURIC ACID
CHEMBL1208646,THEOPHYLLINE GLYCINATE
CHEMBL1213165,DOLUTEGRAVIR SODIUM
CHEMBL1213250,CEFTOLOZANE SULFATE
CHEMBL1213251,CLOBENZOREX
CHEMBL1213252,CLORAZEPIC ACID
CHEMBL1213351,PROPOXYPHENE
CHEMBL1213492,GIVINOSTAT
CHEMBL1214124,PERAMPANEL
CHEMBL1222250,DEXTROSE
CHEMBL1229211,DOLUTEGRAVIR
CHEMBL1229517,VEMURAFENIB
CHEMBL1230314,ESTETROL ANHYDROUS
CHEMBL1231574,LEVOMEFOLIC ACID
CHEMBL1233877,KRYPTON
CHEMBL1234886,OXYGEN
CHEMBL1235452,SULFUR
CHEMBL1236315,TARTARIC ACID
CHEMBL1236802,XENON
CHEMBL1236821,XYLOSE
CHEMBL1237021,LURASIDONE
CHEMBL1237022,TOCILIZUMAB
CHEMBL1237023,DENOSUMAB
CHEMBL1237025,PEGLOTICASE
CHEMBL1237026,TESAMORELIN
CHEMBL1237044,TRAMADOL
CHEMBL1237054,PLICAMYCIN
CHEMBL1237055,HYDROMORPHONE HYDROCHLORIDE
CHEMBL1237061,PITAVASTATIN CALCIUM
CHEMBL1237065,TRAMADOL HYDROCHLORIDE
CHEMBL1237066,CALCIUM GLUCEPTATE
CHEMBL1237070,MICAFUNGIN SODIUM
CHEMBL1237072,DIRITHROMYCIN
CHEMBL1237080,GRANISETRON HYDROCHLORIDE
CHEMBL1237082,MECAMYLAMINE HYDROCHLORIDE
CHEMBL1237099,DOXACURIUM CHLORIDE
CHEMBL1237102,LEVOCABASTINE HYDROCHLORIDE
CHEMBL1237104,PROPOXYPHENE HYDROCHLORIDE
CHEMBL1237105,CARBOPROST TROMETHAMINE
CHEMBL1237111,TECHNETIUM TC 99M BICISATE
CHEMBL1237119,TREPROSTINIL
CHEMBL1237122,CARBOPROST
CHEMBL1237123,DOXACURIUM
CHEMBL1237132,CLEVIDIPINE
CHEMBL1237135,MAPROTILINE HYDROCHLORIDE
CHEMBL1241951,LETERMOVIR
CHEMBL1254682,LEVALLORPHAN
CHEMBL1255654,TETRACAINE HYDROCHLORIDE
CHEMBL1255739,METHAPYRILENE HYDROCHLORIDE
CHEMBL1255800,FIDAXOMICIN
CHEMBL1256137,CYSTEAMINE HYDROCHLORIDE
