entrez_id,doid,evidence
9985,DOID:10283,DisGeNET
9185,DOID:1612,DisGeNET
84969,DOID:1909,DISEASES
3053,DOID:4362,DISEASES
6528,DOID:2394,DisGeNET
3133,DOID:8893,DisGeNET
3356,DOID:1595,DISEASES
361,DOID:10763,DisGeNET
55568,DOID:5419,GWAS Catalog
3576,DOID:1909,DISEASES;DOAF
25797,DOID:1909,DisGeNET
145270,DOID:2531,DISEASES
2034,DOID:263,DISEASES;DisGeNET;GWAS Catalog
7424,DOID:1612,DISEASES;DisGeNET
4853,DOID:10763,DisGeNET
8202,DOID:2531,DisGeNET
675,DOID:3070,DisGeNET
627,DOID:12849,DISEASES;DOAF;DisGeNET
2834,DOID:1793,GWAS Catalog
221037,DOID:12849,DisGeNET
2695,DOID:9352,DISEASES;DisGeNET
10468,DOID:1612,DisGeNET
27346,DOID:3565,DISEASES
921,DOID:2377,GWAS Catalog
834,DOID:13189,DISEASES
8626,DOID:11054,GWAS Catalog
3565,DOID:9074,DISEASES;DOAF;DisGeNET
3110,DOID:2531,DISEASES
25913,DOID:1909,DisGeNET
348,DOID:10871,DISEASES;DOAF;DisGeNET
5076,DOID:784,DisGeNET
1401,DOID:4989,DISEASES
27429,DOID:1826,DisGeNET
4088,DOID:8398,DOAF
160364,DOID:7148,DisGeNET
2898,DOID:10652,DISEASES
2260,DOID:10763,DisGeNET
5156,DOID:2531,DISEASES
8450,DOID:2986,DisGeNET
9370,DOID:10763,DISEASES;DOAF;DisGeNET
10814,DOID:5419,DISEASES
80323,DOID:3312,GWAS Catalog
8842,DOID:1319,DISEASES
56938,DOID:2986,DisGeNET
6840,DOID:2531,DisGeNET
1139,DOID:10652,DOAF;DisGeNET
3554,DOID:9744,DisGeNET
126306,DOID:11612,DisGeNET
9928,DOID:2986,DisGeNET
5341,DOID:7148,DisGeNET
8266,DOID:9835,DISEASES
6926,DOID:3393,DisGeNET
5054,DOID:1936,DISEASES;DisGeNET
6385,DOID:1324,DisGeNET
2944,DOID:12306,DOAF
51167,DOID:2986,DisGeNET
367,DOID:9970,DisGeNET
467,DOID:2394,DisGeNET
64388,DOID:9835,DISEASES
7421,DOID:2377,DOAF
84433,DOID:3310,DisGeNET;GWAS Catalog
2194,DOID:2394,DisGeNET
177,DOID:2841,DisGeNET
59338,DOID:10871,DISEASES
5290,DOID:2531,DISEASES
51738,DOID:9352,DISEASES
26191,DOID:418,DISEASES
56945,DOID:1612,DisGeNET
2625,DOID:3312,DISEASES
4843,DOID:9008,DisGeNET
8835,DOID:8986,DisGeNET
7040,DOID:1936,DISEASES;DOAF
115004,DOID:12995,DISEASES
4352,DOID:1319,DisGeNET
3651,DOID:9352,DISEASES;DisGeNET
51514,DOID:8850,DisGeNET
51084,DOID:10283,DisGeNET
6757,DOID:10283,DisGeNET
2932,DOID:3312,DISEASES;DOAF;DisGeNET
1394,DOID:784,DISEASES;DOAF
3791,DOID:5041,DisGeNET
38,DOID:784,DisGeNET
54820,DOID:5419,DISEASES
9445,DOID:10652,DISEASES
3605,DOID:9008,DISEASES
7097,DOID:824,DOAF
5742,DOID:3070,DisGeNET
7538,DOID:3393,DisGeNET
29124,DOID:10763,DISEASES
1581,DOID:1936,DISEASES
718,DOID:2986,DISEASES
6648,DOID:263,DisGeNET
55809,DOID:1612,DisGeNET
5334,DOID:8577,GWAS Catalog
55103,DOID:10652,DISEASES
8409,DOID:10283,DisGeNET
6364,DOID:1612,DisGeNET
54,DOID:11476,DISEASES
1356,DOID:2986,DisGeNET
60,DOID:3393,DisGeNET
10059,DOID:3393,DisGeNET
113452,DOID:9296,DISEASES
10563,DOID:2531,DISEASES
3791,DOID:3070,DISEASES
3486,DOID:11054,DisGeNET
718,DOID:10976,DisGeNET
7037,DOID:2355,DISEASES;DOAF
1026,DOID:5041,DisGeNET
7157,DOID:3565,DISEASES
7157,DOID:1612,DISEASES;DOAF;DisGeNET
113235,DOID:2355,DisGeNET
51341,DOID:10283,DisGeNET
551,DOID:1459,DISEASES
3586,DOID:9970,DOAF;DisGeNET
1636,DOID:9970,DISEASES;DOAF;DisGeNET
23175,DOID:9970,DISEASES;DOAF
2155,DOID:9352,DisGeNET
5320,DOID:3393,DisGeNET
51067,DOID:2355,DISEASES
9768,DOID:2986,DisGeNET
374,DOID:1324,DisGeNET
1029,DOID:1686,DisGeNET
4179,DOID:2355,DISEASES
3576,DOID:1324,DisGeNET
114548,DOID:2986,DisGeNET
81562,DOID:3312,GWAS Catalog
439,DOID:332,DISEASES
51554,DOID:1826,DISEASES
2643,DOID:14330,DISEASES
360,DOID:11054,DisGeNET
7079,DOID:10283,DisGeNET
10715,DOID:1826,DISEASES
1137,DOID:0050742,DISEASES
2662,DOID:1612,DisGeNET
4893,DOID:1909,DISEASES;DOAF;DisGeNET
324,DOID:10534,DisGeNET
5566,DOID:3953,DisGeNET
7112,DOID:12930,DISEASES;DisGeNET
4852,DOID:9970,DISEASES
961,DOID:2355,DISEASES
220972,DOID:5041,DisGeNET
7422,DOID:1115,DISEASES;DOAF;DisGeNET
796,DOID:1612,DISEASES
919,DOID:9074,DOAF
8570,DOID:1324,DisGeNET
3119,DOID:7148,DISEASES
4968,DOID:1826,DisGeNET
6469,DOID:1319,DISEASES
64478,DOID:1094,GWAS Catalog
26291,DOID:14221,DISEASES
2589,DOID:2986,DisGeNET
64326,DOID:12849,DisGeNET
4332,DOID:2986,DisGeNET
5743,DOID:8778,DOAF
7462,DOID:2986,DisGeNET
1029,DOID:9206,DOAF
1775,DOID:0050425,DISEASES
6916,DOID:10976,DisGeNET
1996,DOID:1826,DisGeNET
6750,DOID:10652,DISEASES
3439,DOID:1793,DisGeNET
6770,DOID:11612,DisGeNET
345611,DOID:8577,DisGeNET
4318,DOID:2377,DISEASES;DOAF
6036,DOID:2841,DISEASES
23373,DOID:8850,DISEASES
2670,DOID:3070,DISEASES
2034,DOID:3393,DisGeNET
2324,DOID:11612,DisGeNET
1548,DOID:5041,DisGeNET
3106,DOID:9744,DISEASES
11315,DOID:8577,GWAS Catalog
23112,DOID:11612,DisGeNET
3569,DOID:3310,DisGeNET
7133,DOID:8986,DISEASES
90,DOID:3070,DisGeNET
3605,DOID:3083,DisGeNET
1019,DOID:1909,DISEASES;DOAF
1588,DOID:9970,DOAF
8897,DOID:1324,GWAS Catalog
885,DOID:594,DISEASES
5290,DOID:263,DisGeNET
4162,DOID:1790,DisGeNET
64374,DOID:10283,DisGeNET
10611,DOID:3393,DisGeNET
4853,DOID:5041,DisGeNET
3958,DOID:5041,DisGeNET
51057,DOID:9970,DISEASES
23411,DOID:14221,DisGeNET
6296,DOID:10763,DisGeNET
3399,DOID:3393,DisGeNET
6356,DOID:4481,DISEASES
1200,DOID:1826,DISEASES
5595,DOID:1936,DISEASES
26519,DOID:4045,DisGeNET
7015,DOID:2355,DOAF;DisGeNET
183,DOID:12236,DisGeNET
7124,DOID:1826,DisGeNET
66002,DOID:10763,DisGeNET
100289087,DOID:2994,DISEASES
6364,DOID:8893,DISEASES
2272,DOID:263,DISEASES
9538,DOID:10283,DisGeNET
387357,DOID:10608,DisGeNET
10100,DOID:6364,GWAS Catalog
4312,DOID:1324,DisGeNET
7980,DOID:7148,DisGeNET
6690,DOID:1793,DISEASES;DisGeNET
56924,DOID:5419,GWAS Catalog
104,DOID:11612,DisGeNET
5424,DOID:363,DisGeNET
1742,DOID:12849,DisGeNET
11284,DOID:1826,DISEASES
1825,DOID:1612,DisGeNET
4851,DOID:10763,DISEASES
1141,DOID:5419,DOAF
2033,DOID:5419,DISEASES
4880,DOID:10763,DISEASES
9555,DOID:2986,DisGeNET
388552,DOID:11612,DisGeNET
116519,DOID:9970,DOAF
4988,DOID:12849,DisGeNET
8660,DOID:9970,DISEASES;DOAF
3383,DOID:8577,DISEASES;DOAF;DisGeNET
3565,DOID:3310,DISEASES;DOAF;DisGeNET
2954,DOID:11054,DisGeNET
4609,DOID:11476,DisGeNET
207,DOID:1936,DISEASES
3683,DOID:13241,DisGeNET
972,DOID:1612,DisGeNET
6774,DOID:11934,DISEASES
467,DOID:3571,DisGeNET
5154,DOID:1612,DisGeNET
7994,DOID:2531,DISEASES
117289,DOID:8778,GWAS Catalog
6850,DOID:1909,DisGeNET
55277,DOID:332,DISEASES;DOAF
8718,DOID:9074,DISEASES
83593,DOID:9074,DisGeNET
51292,DOID:10534,DisGeNET
4303,DOID:4045,DISEASES
4609,DOID:10763,DisGeNET
3630,DOID:14330,DisGeNET
1394,DOID:9352,DisGeNET
116113,DOID:10283,DisGeNET
124,DOID:0050741,DISEASES
708,DOID:1612,DisGeNET
23028,DOID:1612,DisGeNET
3600,DOID:2841,DISEASES
81031,DOID:1612,DisGeNET
345,DOID:1936,DISEASES
842,DOID:10283,DisGeNET
400916,DOID:332,DISEASES
5328,DOID:2986,DisGeNET
144100,DOID:1686,DISEASES;DisGeNET;GWAS Catalog
2548,DOID:10976,DisGeNET
6855,DOID:10652,DISEASES
155061,DOID:332,GWAS Catalog
4887,DOID:1826,DisGeNET
2982,DOID:8850,DisGeNET
6366,DOID:7148,DISEASES;DisGeNET;GWAS Catalog
1160,DOID:3393,DISEASES
23646,DOID:10652,DISEASES
2952,DOID:2355,DOAF
3856,DOID:1612,DISEASES;DisGeNET
3479,DOID:10283,DISEASES;DisGeNET
2837,DOID:3393,DisGeNET
5925,DOID:1612,DISEASES;DisGeNET
4842,DOID:5419,DOAF
8846,DOID:8850,DISEASES
5077,DOID:4045,DISEASES;DisGeNET
374955,DOID:11612,DisGeNET
4267,DOID:4045,DISEASES
2052,DOID:2531,DisGeNET
2072,DOID:2998,DisGeNET
5468,DOID:8577,DOAF
1476,DOID:1826,DISEASES;DisGeNET
3725,DOID:3571,DISEASES;DisGeNET
672,DOID:10763,DisGeNET
7852,DOID:635,DISEASES
4318,DOID:7693,DISEASES;DOAF;DisGeNET
2950,DOID:3571,DISEASES
3642,DOID:4362,DISEASES
4300,DOID:2531,DISEASES
57369,DOID:9835,DISEASES;DisGeNET;GWAS Catalog
2944,DOID:11934,DISEASES;DOAF;DisGeNET
1610,DOID:12849,DisGeNET
7098,DOID:1909,DISEASES
3040,DOID:9744,DISEASES
2621,DOID:8850,DisGeNET
23493,DOID:1612,DisGeNET
1728,DOID:1324,DisGeNET
3458,DOID:3310,DISEASES;DOAF;DisGeNET
706,DOID:2841,DISEASES
347088,DOID:11612,DisGeNET
6687,DOID:1312,DISEASES
207,DOID:1324,DISEASES
478,DOID:14330,DISEASES
4638,DOID:1686,DisGeNET
466,DOID:332,DISEASES
5293,DOID:9970,DISEASES
213,DOID:2355,DISEASES;DisGeNET
11238,DOID:3393,DISEASES
2806,DOID:0050741,DISEASES
6401,DOID:7148,DISEASES;DOAF
4852,DOID:0050741,DISEASES
945,DOID:10652,DisGeNET;GWAS Catalog
10330,DOID:10534,DisGeNET
1499,DOID:2394,DisGeNET
65018,DOID:14330,DISEASES;DOAF;DisGeNET
9223,DOID:8850,DisGeNET
7037,DOID:11054,DisGeNET
5550,DOID:10608,DISEASES
1901,DOID:2377,DISEASES
1312,DOID:10283,DisGeNET
23246,DOID:10534,DisGeNET
1278,DOID:11476,DisGeNET
2629,DOID:2531,DISEASES
169792,DOID:10652,GWAS Catalog
7054,DOID:11612,DisGeNET
11255,DOID:9970,DisGeNET
57104,DOID:9970,DISEASES
3565,DOID:8893,DISEASES;DisGeNET
4513,DOID:9352,DisGeNET
7039,DOID:1324,DisGeNET
5378,DOID:363,DISEASES
1670,DOID:8778,DISEASES
4583,DOID:11239,DISEASES
2735,DOID:4159,DISEASES
53335,DOID:11612,DisGeNET
965,DOID:2377,DisGeNET;GWAS Catalog
925,DOID:3083,DISEASES;DisGeNET
356,DOID:9074,DOAF;DisGeNET
6046,DOID:1826,DOAF
3952,DOID:4989,DOAF
3767,DOID:1826,DISEASES;DOAF
203,DOID:9352,DisGeNET
7222,DOID:10763,DisGeNET
5926,DOID:2531,DisGeNET
5105,DOID:9352,DisGeNET
10401,DOID:4362,DisGeNET
941,DOID:7148,DISEASES
7040,DOID:784,DISEASES;DisGeNET
2952,DOID:12306,DOAF
925,DOID:12361,DISEASES
6402,DOID:2986,DisGeNET
4879,DOID:10763,DISEASES;DOAF;DisGeNET
4683,DOID:2355,DisGeNET
5335,DOID:1115,DisGeNET
4851,DOID:3070,DisGeNET
25825,DOID:10652,DISEASES
5265,DOID:3571,DISEASES
22933,DOID:3070,DisGeNET
54823,DOID:263,DISEASES
7124,DOID:2531,DISEASES
6191,DOID:1612,DisGeNET
6836,DOID:10283,DisGeNET
81037,DOID:10283,DisGeNET
4908,DOID:1826,DisGeNET
9411,DOID:9296,DISEASES
30011,DOID:3953,DISEASES
2056,DOID:3393,DISEASES;DisGeNET
10803,DOID:8778,DISEASES
2796,DOID:3953,DisGeNET
4437,DOID:1324,DisGeNET
4638,DOID:14004,DISEASES
23583,DOID:5041,DISEASES
1540,DOID:1324,DisGeNET
8517,DOID:2394,DISEASES
28999,DOID:10283,DisGeNET
5095,DOID:9835,GWAS Catalog
1071,DOID:14221,DISEASES;GWAS Catalog
4502,DOID:10283,DisGeNET
11085,DOID:8778,GWAS Catalog
7379,DOID:11054,DISEASES
306,DOID:1686,DisGeNET
3934,DOID:7148,DisGeNET
51738,DOID:14221,DISEASES
92140,DOID:1612,DisGeNET
328,DOID:1826,DisGeNET
959,DOID:2841,DISEASES
6720,DOID:14221,DISEASES
7490,DOID:10283,DISEASES
6595,DOID:8850,DisGeNET
10551,DOID:10283,DisGeNET
4723,DOID:10534,DisGeNET
2902,DOID:3312,DOAF
55971,DOID:7148,DisGeNET
8738,DOID:263,DisGeNET
3350,DOID:6364,DISEASES
2247,DOID:10283,DisGeNET
8099,DOID:2986,DisGeNET
3133,DOID:9744,GWAS Catalog
23583,DOID:11934,DISEASES
29072,DOID:8850,DisGeNET
3627,DOID:2841,DISEASES;DOAF
8743,DOID:2394,DisGeNET
495,DOID:3393,DISEASES
5443,DOID:9970,DISEASES;DOAF;DisGeNET
285,DOID:3393,DisGeNET
1233,DOID:3070,DisGeNET
928,DOID:2994,DisGeNET
2752,DOID:3571,DISEASES
81930,DOID:2986,DisGeNET
5352,DOID:184,DisGeNET
2947,DOID:10283,DisGeNET
6555,DOID:1245,DISEASES
4311,DOID:363,DISEASES
55328,DOID:9744,GWAS Catalog
3990,DOID:1312,DisGeNET
80324,DOID:10534,DisGeNET
2805,DOID:2355,DISEASES
3315,DOID:263,DisGeNET
7422,DOID:11934,DISEASES;DisGeNET
29126,DOID:2043,DOAF
2064,DOID:1319,DisGeNET
10911,DOID:3393,DisGeNET
4599,DOID:1612,DISEASES
1445,DOID:418,GWAS Catalog
1639,DOID:332,DISEASES;DOAF
7153,DOID:8850,DisGeNET
388585,DOID:1319,DisGeNET
3105,DOID:9744,DISEASES;DisGeNET
3586,DOID:10763,DisGeNET
10848,DOID:2531,DisGeNET
8761,DOID:2986,DisGeNET
6098,DOID:1909,DisGeNET
4907,DOID:10534,DisGeNET
10481,DOID:10283,DISEASES;DisGeNET
27164,DOID:2531,DisGeNET
1053,DOID:2531,DISEASES;GWAS Catalog
57817,DOID:784,DisGeNET
116442,DOID:1826,DisGeNET
920,DOID:1612,DISEASES
26585,DOID:10534,DisGeNET
5617,DOID:2355,DisGeNET
3956,DOID:1324,DisGeNET
23418,DOID:2841,GWAS Catalog
4297,DOID:10534,DisGeNET
2152,DOID:1612,DisGeNET
25,DOID:14330,DisGeNET
5173,DOID:1826,DISEASES;DOAF
183,DOID:2986,DOAF;DisGeNET
79852,DOID:1909,DisGeNET
83593,DOID:1192,DisGeNET
8170,DOID:1993,DISEASES
1131,DOID:1826,GWAS Catalog
2893,DOID:1826,DISEASES
3039,DOID:1612,DISEASES
1956,DOID:9744,DisGeNET
10006,DOID:2986,DisGeNET
1958,DOID:263,DISEASES
3929,DOID:824,DisGeNET
1230,DOID:2986,DisGeNET
26960,DOID:12849,DISEASES;DisGeNET
3162,DOID:10652,DISEASES;DOAF;DisGeNET
3169,DOID:1612,DISEASES;DisGeNET
3039,DOID:175,DISEASES
7274,DOID:1936,DisGeNET
2646,DOID:14221,GWAS Catalog
5176,DOID:8850,DisGeNET
3593,DOID:9008,DISEASES;DisGeNET;GWAS Catalog
5327,DOID:11612,DOAF
6494,DOID:2531,DisGeNET
5683,DOID:11476,DisGeNET
8560,DOID:10283,DisGeNET
8314,DOID:263,DisGeNET
2152,DOID:10763,DISEASES
2788,DOID:5041,DisGeNET
6794,DOID:1324,DISEASES
4218,DOID:1686,DISEASES
3576,DOID:1936,DISEASES
5348,DOID:3393,DisGeNET
925,DOID:1024,DISEASES
15,DOID:9352,DisGeNET
3171,DOID:10283,DisGeNET
8178,DOID:1612,GWAS Catalog
10280,DOID:332,DISEASES;DisGeNET
51422,DOID:784,GWAS Catalog
5176,DOID:9352,DisGeNET
627,DOID:332,DISEASES
1482,DOID:3393,DISEASES
5027,DOID:1826,DisGeNET
3350,DOID:5419,DISEASES;DOAF
1890,DOID:5041,DisGeNET
7538,DOID:7148,DOAF;DisGeNET
65010,DOID:585,DISEASES
2212,DOID:10608,DOAF
286,DOID:9352,GWAS Catalog
2891,DOID:332,DOAF
51561,DOID:8577,DISEASES
6775,DOID:9970,DisGeNET
2908,DOID:3312,DisGeNET
8692,DOID:10763,DisGeNET
1663,DOID:2355,DISEASES
256933,DOID:11612,DisGeNET
3054,DOID:3571,DisGeNET
3558,DOID:2043,DISEASES
168400,DOID:219,DISEASES
5313,DOID:12365,DOAF
950,DOID:14221,DISEASES
6392,DOID:3953,DISEASES
7849,DOID:1781,DISEASES
154,DOID:9970,DISEASES;DOAF;DisGeNET
7124,DOID:5419,DOAF
55825,DOID:0050741,GWAS Catalog
6608,DOID:4159,DISEASES;DisGeNET
1815,DOID:5419,DISEASES;DOAF
186,DOID:10763,DISEASES;DOAF;DisGeNET
50943,DOID:1909,DISEASES;DOAF
7422,DOID:9074,DOAF
6620,DOID:14330,DISEASES
3557,DOID:8398,DOAF
2258,DOID:1793,DisGeNET
3814,DOID:11934,DisGeNET
2099,DOID:9970,DOAF;DisGeNET
54205,DOID:14330,DISEASES
251,DOID:12236,DISEASES
56980,DOID:3565,DISEASES
7298,DOID:1612,DisGeNET
8813,DOID:2531,DISEASES
10752,DOID:2531,DISEASES
59067,DOID:10608,DisGeNET
6347,DOID:1826,DisGeNET
29015,DOID:8778,GWAS Catalog
26135,DOID:2986,DisGeNET
3189,DOID:0060073,DISEASES
251,DOID:11476,DISEASES
51251,DOID:184,DISEASES
216,DOID:1612,DISEASES
6863,DOID:6364,DISEASES;DisGeNET
973,DOID:1312,DISEASES
462,DOID:10763,DISEASES
10125,DOID:8778,GWAS Catalog
6194,DOID:10534,DisGeNET
3576,DOID:1612,DisGeNET
4306,DOID:12930,DisGeNET
2335,DOID:2531,DISEASES
6514,DOID:1793,DISEASES
2168,DOID:784,DisGeNET
959,DOID:9074,DISEASES;DOAF;DisGeNET
3162,DOID:9970,DisGeNET
4353,DOID:10283,DisGeNET
5501,DOID:2394,DisGeNET
8660,DOID:11612,DOAF
285,DOID:1312,DisGeNET
3586,DOID:12849,DisGeNET
6279,DOID:2531,DISEASES;DisGeNET
57731,DOID:263,DisGeNET
1235,DOID:8778,GWAS Catalog
63933,DOID:2986,DisGeNET
5803,DOID:332,DisGeNET
811,DOID:3393,DisGeNET
767,DOID:13378,DISEASES
27,DOID:2531,DisGeNET
23743,DOID:9296,DISEASES;DisGeNET
5619,DOID:14227,DISEASES
358,DOID:585,GWAS Catalog
7941,DOID:2841,DISEASES;DisGeNET
2115,DOID:10283,DisGeNET
1026,DOID:9074,DisGeNET
4654,DOID:4045,DISEASES;DisGeNET
4760,DOID:9352,DisGeNET
240,DOID:1936,DISEASES;DisGeNET
1381,DOID:263,DisGeNET
8876,DOID:8893,DisGeNET
1822,DOID:1826,DISEASES;DisGeNET
7352,DOID:9352,DisGeNET
3117,DOID:7148,DISEASES
1044,DOID:219,DISEASES
119180,DOID:216,DISEASES
4057,DOID:8778,DISEASES
3290,DOID:9970,DISEASES;DOAF;DisGeNET
56942,DOID:1612,DisGeNET
6595,DOID:5419,DOAF
1544,DOID:9352,DisGeNET
3350,DOID:14330,DISEASES;DisGeNET
958,DOID:7148,DISEASES;DisGeNET;GWAS Catalog
102,DOID:1826,DisGeNET
8289,DOID:363,DISEASES;DisGeNET
57623,DOID:10763,GWAS Catalog
1956,DOID:1793,DISEASES
548593,DOID:2355,DISEASES
5868,DOID:332,DISEASES
10125,DOID:7148,DISEASES;DisGeNET;GWAS Catalog
6925,DOID:5419,DOAF;GWAS Catalog
2729,DOID:3393,DisGeNET
159296,DOID:8577,DISEASES;DisGeNET;GWAS Catalog
7157,DOID:4606,DISEASES;DisGeNET
57521,DOID:1686,DISEASES
55314,DOID:184,DISEASES
54474,DOID:4159,DISEASES
201266,DOID:8577,GWAS Catalog
1739,DOID:14330,DisGeNET
5534,DOID:3393,DisGeNET
2494,DOID:8577,GWAS Catalog
10900,DOID:1826,DISEASES
5590,DOID:10283,DisGeNET
54829,DOID:8398,DISEASES;DOAF
3845,DOID:4159,DISEASES
7535,DOID:2531,DISEASES
3845,DOID:2531,DISEASES;DisGeNET
161514,DOID:1686,DISEASES
81542,DOID:2986,DisGeNET
9317,DOID:1909,DisGeNET
51203,DOID:2986,DisGeNET
10581,DOID:9835,DISEASES
773,DOID:1826,DISEASES;DOAF;DisGeNET
5919,DOID:9970,DISEASES;DOAF
2876,DOID:11054,DisGeNET
4314,DOID:1936,DOAF
7421,DOID:9074,DOAF
114792,DOID:11119,DISEASES
4088,DOID:2841,GWAS Catalog
5887,DOID:10283,DisGeNET;GWAS Catalog
7280,DOID:2531,DisGeNET
126133,DOID:13189,DisGeNET
51133,DOID:2986,DisGeNET
925,DOID:2394,DISEASES
153,DOID:3393,DisGeNET
3557,DOID:13189,DISEASES
3070,DOID:11612,DisGeNET
7122,DOID:5419,DOAF
6678,DOID:1909,DOAF
51651,DOID:10283,DisGeNET
202559,DOID:1909,DisGeNET
3562,DOID:2531,DISEASES
783,DOID:3312,GWAS Catalog
116832,DOID:2174,DISEASES
4790,DOID:7148,DOAF
250,DOID:12236,DISEASES
4089,DOID:1612,DisGeNET
4023,DOID:9970,DISEASES;DOAF;DisGeNET
3906,DOID:1612,DISEASES
1237,DOID:1826,DisGeNET
7352,DOID:10283,DisGeNET
6402,DOID:3393,DisGeNET
8639,DOID:10941,DisGeNET
1464,DOID:4159,DISEASES
4613,DOID:2174,DISEASES
10878,DOID:2986,DisGeNET
3115,DOID:2377,DisGeNET
4072,DOID:3571,DISEASES
2555,DOID:12849,DisGeNET
5567,DOID:10283,DisGeNET
629,DOID:10871,DISEASES;DOAF;DisGeNET
2194,DOID:9970,DISEASES;DOAF;DisGeNET
51561,DOID:7148,DISEASES;DOAF
55331,DOID:1909,DisGeNET
3600,DOID:13189,DISEASES
348,DOID:7693,DISEASES
5340,DOID:9970,DISEASES
5966,DOID:7148,DISEASES;DOAF;DisGeNET;GWAS Catalog
5687,DOID:3393,DisGeNET
4151,DOID:1319,DISEASES
220323,DOID:2596,DISEASES
3303,DOID:10283,DisGeNET
1234,DOID:9352,DisGeNET
973,DOID:8577,DISEASES
348,DOID:14330,DOAF;DisGeNET
1990,DOID:1793,DISEASES
8463,DOID:11612,DisGeNET
2099,DOID:3393,DOAF;DisGeNET
60,DOID:5041,DisGeNET
217,DOID:3393,DisGeNET
2877,DOID:1612,DisGeNET
5728,DOID:8850,DisGeNET
7412,DOID:14221,DisGeNET
1580,DOID:11054,DisGeNET
169792,DOID:9352,DisGeNET;GWAS Catalog
2805,DOID:14221,DISEASES
2186,DOID:11054,DisGeNET
2146,DOID:2531,DISEASES;DisGeNET
7040,DOID:10283,DISEASES;DisGeNET
7298,DOID:10283,DisGeNET
5002,DOID:1324,DisGeNET
7253,DOID:12361,DISEASES;DOAF;DisGeNET;GWAS Catalog
121256,DOID:3571,DisGeNET
114885,DOID:2986,DisGeNET
5243,DOID:219,DISEASES
2558,DOID:1826,DISEASES
5462,DOID:2994,DISEASES
55872,DOID:2986,DisGeNET
54790,DOID:263,DisGeNET
54149,DOID:2986,DisGeNET
4780,DOID:5041,DisGeNET
6198,DOID:9970,DisGeNET
4261,DOID:824,DisGeNET
6648,DOID:11934,DisGeNET
1737,DOID:3393,DisGeNET
2784,DOID:10763,DISEASES;DOAF;DisGeNET
286077,DOID:9835,DISEASES
3458,DOID:9074,DISEASES;DOAF
4353,DOID:10652,DisGeNET
9970,DOID:9970,DisGeNET
2870,DOID:14330,DisGeNET
3240,DOID:1936,DisGeNET
800,DOID:363,DISEASES
5595,DOID:1909,DOAF
238,DOID:1612,DisGeNET
7157,DOID:263,DISEASES;DisGeNET
3481,DOID:9970,DOAF;DisGeNET
26277,DOID:2355,DisGeNET
6535,DOID:12849,DisGeNET
2321,DOID:1324,DISEASES
6256,DOID:9074,DisGeNET
3858,DOID:8893,DISEASES
3456,DOID:1192,DisGeNET
3161,DOID:11612,DisGeNET
25898,DOID:10763,DISEASES
4846,DOID:13241,DOAF
958,DOID:1826,DisGeNET
954,DOID:12236,DisGeNET
55198,DOID:10283,DisGeNET
63892,DOID:8778,GWAS Catalog
23167,DOID:2986,DisGeNET
6794,DOID:10763,DisGeNET
6376,DOID:4989,DisGeNET
1295,DOID:10871,GWAS Catalog
6424,DOID:3393,DisGeNET
9768,DOID:2841,DISEASES
367,DOID:1612,DISEASES;DisGeNET
7157,DOID:2394,DISEASES;DisGeNET
117289,DOID:8893,DisGeNET
1588,DOID:363,DISEASES
9705,DOID:1686,DISEASES
9228,DOID:12849,DisGeNET
2113,DOID:1909,DOAF
1230,DOID:13241,DisGeNET;GWAS Catalog
3315,DOID:1324,DisGeNET
3294,DOID:363,DisGeNET
3566,DOID:2841,DISEASES;DOAF;DisGeNET
8644,DOID:10534,DisGeNET
51079,DOID:1781,DisGeNET
2247,DOID:2531,DisGeNET
2100,DOID:2841,DisGeNET
4613,DOID:1319,DISEASES;DisGeNET
5290,DOID:8850,DisGeNET
64241,DOID:1936,DISEASES
23635,DOID:10283,DisGeNET
6121,DOID:10871,DISEASES
4035,DOID:10652,DISEASES;DisGeNET
6235,DOID:2355,DISEASES
1116,DOID:3070,DisGeNET
3596,DOID:4989,DisGeNET
4000,DOID:11612,DisGeNET
55748,DOID:1324,DISEASES
84648,DOID:8893,DisGeNET;GWAS Catalog
55024,DOID:8778,GWAS Catalog
27131,DOID:10534,DisGeNET
28984,DOID:2174,DISEASES
9725,DOID:10534,DisGeNET
3265,DOID:10534,DisGeNET
3778,DOID:1826,DisGeNET
4843,DOID:9352,DisGeNET
65985,DOID:9970,DisGeNET
4609,DOID:1612,DISEASES;DisGeNET;GWAS Catalog
3123,DOID:9074,DOAF;DisGeNET;GWAS Catalog
10413,DOID:2394,DisGeNET
7274,DOID:3571,DisGeNET
54715,DOID:9835,GWAS Catalog
79058,DOID:8398,DISEASES
84433,DOID:263,DisGeNET
4609,DOID:2531,DISEASES;DisGeNET;GWAS Catalog
595,DOID:10283,DISEASES;DisGeNET
8431,DOID:9970,DISEASES;DisGeNET
84870,DOID:8778,GWAS Catalog
199720,DOID:2998,DISEASES
22861,DOID:12306,DOAF
5295,DOID:9970,DisGeNET
1536,DOID:10763,DisGeNET
1956,DOID:0060119,DISEASES
3725,DOID:1324,DISEASES
5791,DOID:2986,DisGeNET
65125,DOID:10763,DISEASES;DOAF;DisGeNET
4233,DOID:1793,DisGeNET
4781,DOID:8850,DisGeNET
639,DOID:9074,DisGeNET
5291,DOID:1793,DISEASES
9388,DOID:10763,DisGeNET
6401,DOID:1936,DISEASES;DOAF
1266,DOID:10283,DisGeNET
55210,DOID:10283,DisGeNET
